time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
1.415,0.4544203,-0.40889775978854476,0.0001937451,0.0001247381,-0.0001182703,-0.000202142
1.42,-1.110431,0.9991912045235788,-4.520235e-05,-3.181045e-05,3.195959e-05,5.139373e-05
1.425,-0.4715248,0.42428878258892777,-0.0003517278,-0.0002160694,0.0002178808,0.0003433324
1.43,0.2637172,-0.23729875867990863,-0.0006494116,-0.0004042863,0.0003961131,0.0006504735
1.435,0.0524668,-0.047210824998256726,-0.0009135944,-0.0005714292,0.0005697265,0.0009157551
1.44,-0.2921712,0.26290231954752186,-0.00116585,-0.0007214675,0.0007177385,0.001149028
1.445,-0.1034883,0.09312113891966951,-0.001381369,-0.0008526187,0.0008483415,0.001379711
1.45,-0.2519774,0.22673502115561614,-0.001578774,-0.000974593,0.0009827837,0.001591635
1.455,0.1525625,-0.13727922038440082,-0.001732819,-0.001074981,0.001077626,0.001744954
1.46,1.471492,-1.3240821090284929,-0.001836445,-0.001133447,0.001126456,0.001840957
1.465,-2.566658,2.3095374394513897,-0.001843978,-0.001153888,0.00114193,0.001873441
1.47,-0.2368503,0.21312331248750507,-0.001912123,-0.001180389,0.001184026,0.001907919
1.475,0.1765124,-0.15882988642386234,-0.001929405,-0.00120044,0.00119996,0.001939594
1.48,0.295994,-0.26634216190043897,-0.001907554,-0.001180592,0.001177072,0.00190623
1.485,-0.3719146,0.3346572524306701,-0.001820689,-0.001133441,0.001137254,0.001824749
1.49,-1.756722,1.5807385959616527,-0.00172309,-0.001057524,0.0010631,0.001717114
1.495,0.3279955,-0.29513784302271084,-0.001622633,-0.001015159,0.001003456,0.001647066
1.5,1.72735,-1.5543089563430557,-0.001495621,-0.000933868,0.0009312461,0.001502674
1.505,-1.533861,1.3802031162915565,-0.001286934,-0.0007915879,0.00078414,0.001302691
1.51,0.863828,-0.7772921604205506,-0.001057645,-0.0006603565,0.0006602661,0.001063559
1.515,-0.3285252,0.2956144752317032,-0.0007969919,-0.0005008794,0.0005044047,0.0008142568
1.52,-0.06132435,0.055181051022879846,-0.0005558583,-0.0003323463,0.0003320074,0.0005432632
1.525,-1.052899,0.9474226144569489,-0.0002934649,-0.0001767669,0.0001753532,0.0002770994
1.53,-0.3344562,0.3009513295646948,-4.780251e-05,-3.419606e-05,4.954287e-05,5.591408e-05
1.535,1.300045,-1.1698102209594745,0.0001490407,9.184917e-05,-0.0001023686,-0.000149869
1.54,0.5826552,-0.5242864509536304,0.0004152876,0.0002453048,-0.0002620776,-0.0004076256
1.545,1.732312,-1.5587739382444001,0.0006848048,0.000424301,-0.0004206054,-0.0007030237
1.55,1.177412,-1.0594622174879582,0.001003358,0.0006301268,-0.0006179219,-0.000998716
1.555,0.4390867,-0.3951002422713917,0.001352781,0.0008334835,-0.0008336716,-0.00134148
1.56,1.743935,-1.5692325870191604,0.001699086,0.001043023,-0.001045179,-0.001690116
1.565,0.4389932,-0.3950161108588205,0.002048561,0.001267968,-0.001265488,-0.002048252
1.57,0.8279882,-0.7450426935973504,0.00236746,0.001471018,-0.001462247,-0.002391548
1.575,-0.296571,0.26686136329913396,0.002666024,0.001647059,-0.00164806,-0.002668431
1.58,0.06654582,-0.05987944896947248,0.002897466,0.001791654,-0.001786248,-0.002895811
1.585,-0.6974238,0.627557860096498,0.003044211,0.001868218,-0.001872597,-0.003043487
1.59,0.9895839,-0.890450189056909,0.003084657,0.001903222,-0.001902218,-0.003070088
1.595,-1.178304,1.0602648860921038,0.003092462,0.001893676,-0.001899065,-0.003062033
1.6,0.7823503,-0.7039766623628717,0.002962177,0.001831628,-0.001833077,-0.002970951
1.605,-0.1906511,0.17155221796989817,0.002806295,0.001733017,-0.001737322,-0.002805172
1.61,1.171247,-1.0539147892115726,0.002579944,0.001590321,-0.001595618,-0.002576371
1.615,0.750869,-0.6756490750570078,0.002351001,0.001442648,-0.001452015,-0.002326448
1.62,1.820646,-1.6382588334220574,0.002084469,0.001288562,-0.001290066,-0.002084148
1.625,0.7307747,-0.6575677647787602,0.001865791,0.001148681,-0.001142466,-0.001853163
1.63,-1.57204,1.4145574673448649,0.001613535,0.0009944855,-0.0009925149,-0.00160827
1.635,-0.06695317,0.06024599109704982,0.001278481,0.0008015056,-0.0007970816,-0.001281513
1.64,-1.172007,1.0545986446375155,0.000924631,0.0005628565,-0.0005545715,-0.0009144002
1.645,-0.5182798,0.46635999584331245,0.0004759085,0.0002968581,-0.0002903271,-0.0004917325
1.65,1.511228,-1.3598374231766504,2.289571e-05,6.700993e-06,-5.630552e-06,-2.666502e-05
1.655,0.6375338,-0.5736674716204324,-0.0003801018,-0.0002291661,0.0002245428,0.0003734158
1.66,-0.6989304,0.6289135326542066,-0.0007166808,-0.0004532821,0.0004447765,0.0007316606
1.665,-1.013717,0.9121656703254362,-0.001090629,-0.000663087,0.0006614058,0.001070342
1.67,0.03278209,-0.0294980729442509,-0.001452861,-0.0008908614,0.0008980899,0.001447036
1.675,-1.21656,1.0946884558312802,-0.001765608,-0.001100286,0.001102409,0.001773469
1.68,-0.6711403,0.6039073711540626,-0.002103262,-0.001300836,0.001289617,0.002097643
1.685,0.3120095,-0.28075327636604325,-0.002408016,-0.001482848,0.00148806,0.002404551
1.69,1.155312,-1.039576118047384,-0.002638572,-0.001625804,0.001632073,0.002629238
1.695,0.6087615,-0.5477775028765063,-0.00273421,-0.001694894,0.00168782,0.002738673
1.7,-2.29129,2.0617551178221722,-0.002757882,-0.001706598,0.001703279,0.00275564
1.705,0.3043667,-0.27387610462798334,-0.002795292,-0.001729873,0.001731674,0.002796421
1.71,0.07203357,-0.06481745100554609,-0.002779631,-0.001702932,0.001706253,0.002782801
1.715,0.4138903,-0.37242794549129593,-0.002649551,-0.001635734,0.001650341,0.002662836
1.72,1.61621,-1.454302699564861,-0.002461395,-0.001530098,0.001517807,0.002454547
1.725,-2.063238,1.8565486432015572,-0.002167752,-0.001339093,0.001341117,0.002167708
1.73,-0.5911034,0.5318883359293035,-0.001882857,-0.001152332,0.00116425,0.001878292
1.735,0.5909063,-0.531710981088296,-0.001598258,-0.000979816,0.0009821111,0.001590041
1.74,-1.581594,1.423154360325706,-0.001247751,-0.0007701487,0.0007771244,0.00126249
1.745,1.475949,-1.328092611894457,-0.0009350697,-0.0005754102,0.0005733082,0.0009466899
1.75,0.3683566,-0.3314556796324988,-0.0005467528,-0.0003406853,0.0003359528,0.0005518991
1.755,0.846584,-0.7617756182066864,-0.0001338873,-9.650366e-05,8.009071e-05,0.000138327
1.76,-0.5709437,0.5137481838568806,0.0003033269,0.000188768,-0.0001891108,-0.0002983817
1.765,0.8137637,-0.7322431623306802,0.0007193286,0.0004493473,-0.000438716,-0.000705368
1.77,1.068472,-0.9614355509637721,0.001140902,0.0006953378,-0.0007057582,-0.001135899
1.775,0.232878,-0.209548940658784,0.001554047,0.0009624968,-0.0009627357,-0.001567978
1.78,0.2344009,-0.2109192836062289,0.00196983,0.001211858,-0.001207325,-0.001962306
1.785,0.2703432,-0.2432609813003343,0.002303257,0.00142396,-0.00143189,-0.002317038
1.79,-0.8633453,0.7768578208415996,0.002615149,0.001614869,-0.001610898,-0.002614944
1.795,-0.1475287,0.13274969537847642,0.002828505,0.001735333,-0.001740364,-0.002802724
1.8,-0.1525225,0.13724322543231948,0.002937164,0.001816418,-0.001809955,-0.002944077
1.805,0.3833939,-0.34498659042525975,0.002973899,0.001840049,-0.001844643,-0.002985207
1.81,0.9998242,-0.8996646436227251,0.002957715,0.00182858,-0.001826074,-0.002964139
1.815,-1.058536,0.95249485856146,0.00289803,0.001794214,-0.00179462,-0.002906929
1.82,-0.125009,0.11248595001531045,0.00276221,0.001698764,-0.001693327,-0.002746976
1.825,1.481456,-1.333047986386895,0.002510957,0.001564284,-0.001556378,-0.002505318
1.83,-0.7435882,0.6690976409288594,0.00227811,0.001410906,-0.00141358,-0.002289177
1.835,-0.82225,0.7398793261365623,0.001964362,0.001222552,-0.001228507,-0.001979866
1.84,0.2023062,-0.18203973968079326,0.00160343,0.0009898979,-0.0009818675,-0.00158593
1.845,0.8443852,-0.7597970872872879,0.001177763,0.0007250757,-0.0007281095,-0.001164459
1.85,0.01142606,-0.010281430171673368,0.0007812171,0.0004846027,-0.0004853752,-0.000790475
1.855,1.328961,-1.195829498546232,0.0003766253,0.0002283642,-0.0002339157,-0.0003641658
1.86,0.856794,-0.7709628097025301,1.855762e-05,1.765784e-05,-1.355466e-05,-3.664412e-06
1.865,0.8418201,-0.7574889540913516,-0.0002944581,-0.0001956637,0.0001844331,0.0003015128
1.87,0.5541165,-0.4986066810238571,-0.0005576501,-0.0003492762,0.0003425827,0.0005628066
1.875,2.327653,-2.0944753163707994,-0.0007584251,-0.0004739763,0.000474617,0.0007768288
1.88,-0.2051617,0.184609184089392,-0.0008713594,-0.0005376278,0.00054191,0.0008796356
1.885,-2.003522,1.8028148211278239,-0.0009639027,-0.0005886316,0.0005927703,0.0009497578
1.89,1.604254,-1.4435443496165343,-0.001074614,-0.0006710903,0.0006712782,0.001075087
1.895,-0.4576994,0.4118483695809708,-0.001134745,-0.0006974137,0.000708082,0.001148007
1.9,0.1078804,-0.09707324316161323,-0.001188056,-0.0007197221,0.0007263706,0.001162106
1.905,1.309551,-1.1783639278175475,-0.001169092,-0.0007251883,0.0007209467,0.001165976
1.91,-1.60226,1.44175018507038,-0.001094796,-0.0006698848,0.0006750744,0.001097997
1.915,-1.251647,1.1262605332353357,-0.001038493,-0.000647252,0.0006579329,0.001044818
1.92,-1.601278,1.4408665193681123,-0.001043379,-0.0006418332,0.0006518119,0.001049426
1.925,-0.7941363,0.7145819795703436,-0.001083664,-0.0006593697,0.0006579947,0.001053017
1.93,0.4396366,-0.3955950521360146,-0.00112776,-0.0007004335,0.0006880141,0.001122942
1.935,0.5241878,-0.4716761491206245,-0.001117486,-0.0006989394,0.0006930653,0.001116812
1.94,0.2762742,-0.24859783655356885,-0.001058269,-0.0006563031,0.0006654572,0.001067181
1.945,-1.412766,1.2712391220183101,-0.000968875,-0.0006194573,0.0006031078,0.0009890028
1.95,-2.310103,2.078683391890112,-0.0009490368,-0.0005807373,0.0005760021,0.0009403343
1.955,0.05435359,-0.048908602026325194,-0.0009573974,-0.0005918318,0.0005915448,0.0009611118
1.96,-0.471776,0.42451481546214825,-0.000972002,-0.0006006782,0.0006027592,0.0009788591
1.965,0.4593858,-0.4133658367481024,-0.0009680848,-0.0005919986,0.0005974274,0.0009635446
1.97,0.7019536,-0.6316338772917248,-0.0009311242,-0.0005708873,0.0005715202,0.0009373172
1.975,0.1382414,-0.12439276555175073,-0.0008451469,-0.0005032814,0.0005146243,0.0008375949
1.98,0.7601331,-0.6839851241390329,-0.0007074512,-0.0004446801,0.0004362751,0.0007053674
1.985,0.2292114,-0.20624965485435479,-0.0005474901,-0.0003328414,0.0003339569,0.0005351208
1.99,0.5300647,-0.47696432168015207,-0.0003455417,-0.0002140227,0.0002086288,0.0003555054
1.995,-0.7046733,0.634081131808357,-0.0001377415,-8.656461e-05,7.716415e-05,0.0001379755
2.0,-0.1796114,0.16161843815170818,6.545754e-05,3.473648e-05,-2.703828e-05,-4.850345e-05
2.005,0.1967761,-0.17706362892549032,0.0002388021,0.0001410924,-0.0001416322,-0.0002085473
2.01,0.8205285,-0.7383302853170708,0.0004245834,0.0002454946,-0.0002550396,-0.0004099208
2.015,-0.3937412,0.35429732647987755,0.0005951445,0.0003730753,-0.0003756745,-0.0006133895
2.02,0.5211673,-0.4689582429644252,0.0007822646,0.0004854582,-0.0004869023,-0.0007739378
2.025,-0.2658388,0.23920782405758118,0.0009356615,0.0005857275,-0.0005769985,-0.0009313199
2.03,-0.1175422,0.10576715916498287,0.001068865,0.000652961,-0.0006653841,-0.001056513
2.035,0.829519,-0.7464201358622435,0.001165949,0.0007209054,-0.0007244566,-0.001159636
2.04,-1.99306,1.793400866692522,0.001256801,0.0007829066,-0.0007780943,-0.001257781
2.045,-1.296472,1.1665950804947347,0.001238775,0.0007613376,-0.0007720992,-0.001240293
2.05,-1.482185,1.333703872106262,0.001144261,0.0007015616,-0.0006961071,-0.001139799
2.055,-2.333616,2.099840957995208,0.0009250231,0.0005711029,-0.0005724429,-0.000931477
2.06,-0.6782644,0.6103177927414161,0.0006152435,0.0003849169,-0.0003833346,-0.0006255692
2.065,0.7494339,-0.6743577382017791,0.0002634827,0.0001606245,-0.0001549325,-0.0002696493
2.07,-0.2848841,0.2563452224962691,-8.066488e-05,-5.210524e-05,4.793924e-05,7.686885e-05
2.075,0.1977901,-0.1779760507565051,-0.0004035507,-0.0002565173,0.0002636476,0.0004138039
2.08,1.089217,-0.9801022814821694,-0.0007231534,-0.0004400918,0.0004423115,0.0007079867
2.085,1.327686,-1.1946821701497692,-0.0009607612,-0.0005939293,0.0005920374,0.0009598299
2.09,-0.06913793,0.062211887855682574,-0.001110893,-0.0006971477,0.0006947294,0.001116267
2.095,1.353586,-1.217987605945476,-0.001244247,-0.0007634319,0.0007707645,0.001229649
2.1,0.09212666,-0.08289767273769268,-0.001272922,-0.0007905744,0.0008024176,0.001276411
2.105,-0.8373982,0.7535100217838121,-0.00127778,-0.000793437,0.000797784,0.001286548
2.11,-0.5944004,0.5348550591356442,-0.001270171,-0.0007970238,0.000800925,0.001289813
2.115,-1.480537,1.3322210527151424,-0.001294667,-0.0007961798,0.0008074989,0.001284503
2.12,-0.8881339,0.7991631703257642,-0.001324544,-0.0008134598,0.0008223702,0.001325512
2.125,-0.3580167,0.3221516039453598,-0.001359508,-0.000845959,0.000846838,0.001365322
2.13,0.803585,-0.7230841326714584,-0.001383799,-0.0008574379,0.0008570574,0.001377083
2.135,1.72077,-1.5483881604421053,-0.001325733,-0.0008201229,0.0008134788,0.001337056
2.14,-1.382182,1.2437189772829136,-0.001188389,-0.0007357965,0.0007328965,0.001173847
2.145,0.3928275,-0.3534751587507168,-0.001068423,-0.000654666,0.0006576111,0.001047958
2.15,-1.040544,0.9363052603823643,-0.0009120701,-0.0005637105,0.0005605695,0.0009165374
2.155,0.4746971,-0.4271432924773423,-0.0007496707,-0.0004688236,0.0004619148,0.0007761578
2.16,-0.1310867,0.11795481125011303,-0.0005967391,-0.0003711367,0.0003683648,0.0006005967
2.165,-1.830906,1.6474910489702013,-0.0004202784,-0.0002565062,0.0002623406,0.0004100832
2.17,0.928297,-0.8353028411273953,-0.000310644,-0.000182973,0.0001779765,0.0003015531
2.175,-0.6050007,0.5443934450848325,-0.0001688611,-9.386167e-05,0.000110438,0.0001728337
2.18,-0.5339002,0.48041558888912905,-2.652713e-05,-1.167416e-05,2.141896e-05,1.498318e-05
2.185,-1.069752,0.9625872385137657,6.503205e-05,3.672061e-05,-4.029966e-05,-5.796771e-05
2.19,-0.6542833,0.5887390576588007,0.0001072568,7.688561e-05,-7.792086e-05,-0.0001132752
2.195,0.4278904,-0.385025549652032,0.0001382283,8.126135e-05,-8.296173e-05,-0.0001349796
2.2,-0.1892443,0.17028633884465227,0.0001689346,9.539168e-05,-0.0001005967,-0.0001627067
2.205,0.328662,-0.2957375730835624,0.0002017676,0.0001104322,-0.0001152455,-0.0001879733
2.21,0.3619219,-0.32566559550971064,0.0002008112,0.0001299336,-0.0001422249,-0.0002095422
2.215,1.320662,-1.188361862299852,0.000270306,0.0001536172,-0.0001576973,-0.0002592295
2.22,-0.3427862,0.3084468559513351,0.000343773,0.0002240803,-0.0002167126,-0.0003425595
2.225,-1.476858,1.3289105740151899,0.0004231826,0.0002507736,-0.0002487091,-0.0004190777
2.23,1.067222,-0.960310686206543,0.0004232545,0.0002594167,-0.0002483019,-0.000409194
2.235,-0.3314882,0.29828065540986193,0.0004436261,0.000271449,-0.000267648,-0.0004362605
2.24,1.114592,-1.0029352911981093,0.0004358592,0.0002675587,-0.0002749606,-0.0004361547
2.245,0.3833771,-0.344971468510047,0.0004657112,0.000294446,-0.0003012781,-0.0004794411
2.25,-0.1311375,0.11800051428459257,0.0005202806,0.0003145464,-0.000316709,-0.0005106977
2.255,0.3487759,-0.31383652047333144,0.0005411415,0.0003405779,-0.0003446354,-0.000561877
2.26,1.951013,-1.7555660970941993,0.0005829675,0.0003632526,-0.0003541416,-0.0005905068
2.265,2.076981,-1.868914983360451,0.000674692,0.0004315166,-0.0004180757,-0.0006905127
2.27,0.06938114,-0.06243073472894802,0.0008491454,0.0005261056,-0.0005230649,-0.0008452685
2.275,0.1601906,-0.14414316085053688,0.001019274,0.0006269836,-0.0006243744,-0.001007181
2.28,1.07624,-0.9684253145086676,0.001150619,0.0007067066,-0.0007071661,-0.001147875
2.285,-0.845661,0.7609450770272647,0.001283814,0.0008063504,-0.0007961725,-0.001286923
2.29,0.3330704,-0.2997043550506508,0.0013854,0.0008565651,-0.0008536672,-0.001383148
2.295,-0.02586285,0.023271983269455922,0.001434237,0.000882592,-0.0008916773,-0.001439339
2.3,0.3139082,-0.28246176598929,0.001475658,0.0009007471,-0.0009070625,-0.001457451
2.305,-0.8333688,0.7498842774346648,0.001470708,0.0009045574,-0.0009080611,-0.00145587
2.31,-1.589567,1.4303286384043865,0.001395034,0.0008599669,-0.0008548359,-0.001382347
2.315,-2.072983,1.8653174008029885,0.00122619,0.000746802,-0.0007378067,-0.001211249
2.32,-1.117384,1.005447629777029,0.0009203574,0.000570684,-0.0005737081,-0.000923006
2.325,-0.4586753,0.41272651129767357,0.0005775571,0.0003365956,-0.0003446472,-0.00055827
2.33,-0.2931916,0.2638204986859066,0.0001741664,0.0001006646,-0.0001026199,-0.0001759819
2.335,1.937231,-1.7431646784152006,-0.0002158775,-0.0001416067,0.000144588,0.0002231991
2.34,1.105993,-0.9951977221014622,-0.0005468105,-0.0003220035,0.0003269534,0.0005229603
2.345,-0.9620911,0.8657115415875299,-0.000777112,-0.0004838013,0.0004776613,0.0007874874
2.35,0.3477085,-0.3128760537438318,-0.001027981,-0.0006436318,0.0006312427,0.001020121
2.355,-0.4070782,0.3662982572353691,-0.00125196,-0.000764479,0.0007772098,0.001237712
2.36,-0.2843638,0.25587703749563895,-0.001446263,-0.0008847245,0.0008955806,0.001440283
2.365,0.1853256,-0.1667602022432076,-0.001599559,-0.001002146,0.0009892113,0.001596559
2.37,0.6191711,-0.5571442941993587,-0.001722594,-0.001068513,0.00107531,0.00172925
2.375,-0.3392585,0.3052725476208129,-0.001777292,-0.001109249,0.001101931,0.001769823
2.38,1.063852,-0.9572783717856028,-0.001778589,-0.001111043,0.001109548,0.001801431
2.385,-1.141938,1.027541868385743,-0.001730473,-0.001073925,0.001066813,0.001733543
2.39,0.006339062,-0.005704032717588875,-0.001657182,-0.001024302,0.001037373,0.001658673
2.395,2.597674,-2.337446416129367,-0.001551749,-0.0009549482,0.0009598005,0.00153876
2.4,0.2230797,-0.2007322043004794,-0.001317401,-0.0008141131,0.0008132893,0.001314905
2.405,1.433215,-1.2896396370111998,-0.001011998,-0.0006235412,0.0006183897,0.001001962
2.41,0.09152018,-0.082351948209538,-0.0006376496,-0.000399833,0.0003985072,0.000632858
2.415,0.5807771,-0.5225964983571856,-0.0002608075,-0.0001509946,0.0001446622,0.0002515439
2.42,-0.05678319,0.05109481068970424,0.0001664745,0.0001015861,-0.0001013804,-0.0001687824
2.425,-0.1704076,0.1533366519954128,0.0005730232,0.0003494885,-0.0003539614,-0.0005800929
2.43,-0.7794824,0.7013960650254514,0.0009351769,0.00058675,-0.0005860905,-0.0009396976
2.435,0.4303014,-0.38719503070068256,0.001249442,0.0007780038,-0.0007752536,-0.001256441
2.44,-0.8515372,0.7662326203489621,0.001552545,0.0009656316,-0.0009604507,-0.001539383
2.445,0.6655852,-0.5989087594091388,0.001772209,0.001091993,-0.001092627,-0.001769546
2.45,1.085287,-0.9765660270457635,0.001979835,0.001220877,-0.001217238,-0.001977475
2.455,0.3665314,-0.3298133235373944,0.002165228,0.001332644,-0.001337437,-0.00215715
2.46,-0.2862487,0.2575731140106684,0.002299178,0.00143471,-0.001420982,-0.002320653
2.465,0.4539656,-0.40848861624548305,0.002405808,0.001494868,-0.001482978,-0.002407324
2.47,-0.3086731,0.277751109055405,0.002450935,0.001514574,-0.001506788,-0.002457244
2.475,0.9355471,-0.8418266432835393,0.002412943,0.001506206,-0.001498795,-0.002433454
2.48,-1.831406,1.6479409345062574,0.002349599,0.001455015,-0.001459464,-0.002358812
2.485,-0.3356074,0.3019872060393265,0.00219172,0.001354418,-0.001358965,-0.002174041
2.49,-1.990812,1.791378102614165,0.001935289,0.001189805,-0.00119397,-0.001916822
2.495,-1.495061,1.345290047779802,0.001543587,0.0009496382,-0.0009568208,-0.001549467
2.5,1.363862,-1.2272341513355751,0.001078556,0.0006644075,-0.0006635871,-0.001078907
2.505,0.895185,-0.8055079083041757,0.0006260842,0.0003977582,-0.0003983265,-0.0006123377
2.51,-0.7194802,0.6474047115221852,0.0002140155,0.0001346937,-0.0001327416,-0.0002261979
2.515,-1.502503,1.3519864666418318,-0.0002192466,-0.0001347586,0.0001374649,0.000224681
2.52,-2.964529,2.6675509119175866,-0.0007230607,-0.0004519985,0.0004490091,0.0007337646
2.525,-0.5434955,0.48904966200817696,-0.001313176,-0.0008091672,0.0008187727,0.001312228
2.53,2.420415,-2.1779446912184737,-0.001884351,-0.001166745,0.001161244,0.001889173
2.535,0.4348843,-0.3913188275283553,-0.002299655,-0.00143306,0.001431507,0.002314524
2.54,-0.5595723,0.5035159359890929,-0.002683616,-0.001643113,0.001643355,0.002674296
2.545,0.4650802,-0.4184897841270589,-0.002942723,-0.001810897,0.001818053,0.002945127
2.55,-1.560958,1.4045856209119056,-0.003158143,-0.001942162,0.001949128,0.003156562
2.555,-0.2973234,0.2675383890839098,-0.003339135,-0.00206436,0.002058263,0.003339002
2.56,0.09947747,-0.08951209898846596,-0.003442614,-0.002128081,0.002129697,0.003444975
